FID	NAME	VALUE
438	CTime2	44.79
438	CTime3	22.03
439	CTime1	21.11
439	CTime2	44.84
439	CTime3	21.12
440	CTime2	45.80
440	CTime1	21.61
440	CTime3	22.04
441	CTime3	20.97
441	CTime1	20.97
441	CTime2	45.66
442	CTime2	43.08
442	CTime1	21.41
442	CTime3	21.41
443	CTime3	20.66
443	CTime1	20.66
443	CTime2	42.75
444	CTime3	21.41
444	CTime2	42.74
444	CTime1	21.41
445	CTime2	43.03
445	CTime1	20.93
445	CTime3	20.93
446	CTime2	43.21
446	CTime1	21.58
446	CTime3	21.58
447	CTime1	21.09
447	CTime2	43.35
447	CTime3	21.09
448	CTime2	43.12
448	CTime1	21.33
448	CTime3	21.33
449	CTime3	20.61
449	CTime1	20.61
449	CTime2	44.05
450	CTime2	44.15
450	CTime1	21.43
450	CTime3	21.43
451	CTime3	21.04
451	CTime2	43.15
451	CTime1	21.04
452	CTime3	21.54
452	CTime2	43.25
452	CTime1	21.54
453	CTime1	21.14
453	CTime2	43.36
453	CTime3	21.14
454	CTime3	21.47
454	CTime2	43.28
454	CTime1	21.46
455	CTime2	43.17
455	CTime1	21.03
455	CTime3	21.03
456	CTime1	21.32
456	CTime2	43.03
456	CTime3	21.32
457	CTime2	33.61
457	CTime1	20.95
457	CTime3	21.38
458	CTime3	21.01
458	CTime2	76.62
458	CTime1	21.01
459	CTime2	50.38
459	CTime1	21.46
459	CTime3	21.89
460	CTime1	21.06
460	CTime2	50.44
460	CTime3	21.06
461	CTime1	21.52
461	CTime2	43.26
461	CTime3	21.52
462	CTime3	21.03
462	CTime1	21.03
462	CTime2	43.21
463	CTime2	43.01
463	CTime1	21.31
463	CTime3	21.31
464	CTime1	21.11
464	CTime2	43.10
464	CTime3	21.11
465	CTime1	21.58
465	CTime2	43.37
465	CTime3	21.58
466	CTime1	21.11
466	CTime2	43.37
466	CTime3	21.11
467	CTime2	43.28
467	CTime1	21.49
467	CTime3	21.49
468	CTime3	21.09
468	CTime1	21.09
468	CTime2	43.26
469	CTime2	39.39
469	CTime1	20.43
469	CTime3	20.88
470	CTime3	21.60
470	CTime2	116.42
470	CTime1	21.17
472	CTime1	23.80
472	CTime2	79.77
472	CTime3	23.80
474	CTime3	21.44
474	CTime1	21.44
474	CTime2	45.97
475	CTime2	43.17
475	CTime1	21.02
475	CTime3	21.02
478	CTime3	37.91
478	CTime1	36.95
478	CTime2	198.38
479	CTime3	36.47
479	CTime1	36.44
479	CTime2	235.22
480	CTime1	21.69
480	CTime2	58.91
480	CTime3	21.70
481	CTime1	20.77
481	CTime2	89.14
481	CTime3	21.24
482	CTime1	21.00
482	CTime2	1146.65
482	CTime3	21.00
483	CTime1	20.62
483	CTime2	1113.40
483	CTime3	21.09
484	CTime3	21.63
484	CTime2	55.78
484	CTime1	21.63
485	CTime2	47.06
485	CTime1	21.03
485	CTime3	21.51
486	CTime3	21.70
486	CTime1	21.70
486	CTime2	47.13
487	CTime3	20.95
487	CTime1	20.95
487	CTime2	43.33
488	CTime3	21.91
488	CTime2	43.83
488	CTime1	21.44
489	CTime3	20.94
489	CTime1	20.94
489	CTime2	43.83
490	CTime3	21.57
490	CTime2	43.22
490	CTime1	21.57
491	CTime3	20.95
491	CTime2	43.23
491	CTime1	20.95
492	CTime1	21.61
492	CTime2	43.25
492	CTime3	21.61
493	CTime3	21.54
493	CTime2	44.34
493	CTime1	21.06
494	CTime3	21.60
494	CTime2	44.33
494	CTime1	21.59
495	CTime3	20.94
495	CTime1	20.93
495	CTime2	43.22
496	CTime3	21.52
496	CTime1	21.52
496	CTime2	43.14
497	CTime2	43.08
497	CTime1	20.88
497	CTime3	20.88
498	CTime3	21.94
498	CTime1	21.94
498	CTime2	45.05
499	CTime3	20.84
499	CTime1	20.84
499	CTime2	45.00
500	CTime2	42.70
500	CTime1	21.17
500	CTime3	21.18
501	CTime3	20.87
501	CTime1	20.87
501	CTime2	42.74
502	CTime3	21.45
502	CTime1	21.45
502	CTime2	43.03
503	CTime3	21.11
503	CTime2	228.99
503	CTime1	20.64
504	CTime3	21.70
504	CTime1	21.22
504	CTime2	274.67
505	CTime1	21.08
505	CTime2	92.00
505	CTime3	21.56
506	CTime1	21.62
506	CTime2	46.75
506	CTime3	21.89
507	CTime1	20.85
507	CTime2	43.43
507	CTime3	20.85
508	CTime1	21.47
508	CTime2	43.00
508	CTime3	21.47
509	CTime3	22.97
509	CTime1	22.97
509	CTime2	45.13
510	CTime2	45.24
510	CTime1	21.55
510	CTime3	21.55
511	CTime3	21.95
511	CTime2	44.21
511	CTime1	21.95
512	CTime3	21.47
512	CTime1	21.47
512	CTime2	44.11
513	CTime3	20.99
513	CTime1	20.99
513	CTime2	43.15
514	CTime1	21.40
514	CTime2	43.07
514	CTime3	21.40
515	CTime3	20.91
515	CTime2	43.00
515	CTime1	20.91
516	CTime2	43.30
516	CTime1	21.70
516	CTime3	21.70
517	CTime3	23.21
517	CTime1	23.21
517	CTime2	45.60
518	CTime1	21.10
518	CTime2	46.55
518	CTime3	21.10
519	CTime3	20.97
519	CTime1	20.97
519	CTime2	44.30
520	CTime1	21.60
520	CTime2	43.26
520	CTime3	21.60
521	CTime1	20.95
521	CTime2	43.24
521	CTime3	20.95
522	CTime3	23.64
522	CTime1	23.64
522	CTime2	45.27
523	CTime2	45.29
523	CTime1	20.97
523	CTime3	20.97
524	CTime2	43.19
524	CTime1	21.55
524	CTime3	21.55
525	CTime1	20.98
525	CTime2	43.21
525	CTime3	20.99
526	CTime1	21.49
526	CTime2	76.63
526	CTime3	21.97
527	CTime2	76.59
527	CTime1	20.95
527	CTime3	20.95
528	CTime2	186.60
528	CTime1	21.43
528	CTime3	21.91
529	CTime2	53.27
529	CTime1	20.95
529	CTime3	21.43
530	CTime2	239.95
530	CTime1	21.02
530	CTime3	21.02
531	CTime3	21.40
531	CTime1	21.40
531	CTime2	43.13
532	CTime1	20.94
532	CTime2	43.03
532	CTime3	20.94
533	CTime2	33.87
533	CTime1	20.63
533	CTime3	21.11
534	CTime1	21.58
534	CTime2	77.07
534	CTime3	21.59
536	CTime2	45.96
536	CTime1	23.68
536	CTime3	23.68
538	CTime3	21.61
538	CTime2	45.99
538	CTime1	21.61
539	CTime2	43.24
539	CTime1	20.93
539	CTime3	20.93
540	CTime1	21.20
540	CTime2	44.37
540	CTime3	21.20
541	CTime3	21.04
541	CTime1	21.04
541	CTime2	44.47
542	CTime2	43.33
542	CTime1	21.61
542	CTime3	21.61
543	CTime2	43.22
543	CTime1	20.92
543	CTime3	20.93
544	CTime1	21.69
544	CTime2	43.28
544	CTime3	21.69
545	CTime2	43.43
545	CTime1	21.07
545	CTime3	21.07
546	CTime3	21.64
546	CTime2	43.41
546	CTime1	21.63
547	CTime3	20.96
547	CTime1	20.96
547	CTime2	43.30
548	CTime1	21.52
548	CTime2	43.17
548	CTime3	21.52
549	CTime2	43.23
549	CTime1	21.03
549	CTime3	21.03
550	CTime3	21.44
550	CTime1	21.44
550	CTime2	43.15
551	CTime1	21.00
551	CTime2	43.13
551	CTime3	21.00
552	CTime1	21.51
552	CTime2	43.20
552	CTime3	21.52
553	CTime3	20.86
553	CTime1	20.86
553	CTime2	43.07
554	CTime1	21.71
554	CTime2	43.27
554	CTime3	21.72
555	CTime1	21.01
555	CTime2	43.41
555	CTime3	21.01
556	CTime2	43.29
556	CTime1	21.61
556	CTime3	21.61
557	CTime2	43.28
557	CTime1	21.00
557	CTime3	21.00
558	CTime1	21.63
558	CTime2	43.32
558	CTime3	21.63
559	CTime3	20.89
559	CTime1	20.89
559	CTime2	43.22
560	CTime3	21.23
560	CTime1	21.23
560	CTime2	44.36
561	CTime1	20.99
561	CTime2	44.45
561	CTime3	20.99
562	CTime1	21.48
562	CTime2	43.15
562	CTime3	21.48
563	CTime3	21.05
563	CTime1	21.05
563	CTime2	43.21
564	CTime2	43.43
564	CTime1	21.69
564	CTime3	21.69
565	CTime2	43.20
565	CTime1	20.83
565	CTime3	20.83
566	CTime2	61.48
566	CTime1	21.43
566	CTime3	21.91
567	CTime2	64.07
567	CTime1	21.12
567	CTime3	21.59
568	CTime3	21.67
568	CTime1	21.67
568	CTime2	45.77
569	CTime2	43.34
569	CTime1	20.98
569	CTime3	20.98
570	CTime3	21.52
570	CTime1	21.52
570	CTime2	43.19
571	CTime1	22.59
571	CTime2	38.70
571	CTime3	22.59
572	CTime1	22.25
572	CTime2	61.32
572	CTime3	22.25
573	CTime3	21.73
573	CTime1	21.73
573	CTime2	44.73
574	CTime1	21.51
574	CTime2	43.96
574	CTime3	21.51
575	CTime3	21.04
575	CTime2	43.24
575	CTime1	21.04
577	CTime1	30.20
577	CTime2	51.92
577	CTime3	30.20
579	CTime2	51.89
579	CTime1	20.99
579	CTime3	20.99
580	CTime3	21.59
580	CTime2	43.30
580	CTime1	21.59
581	CTime3	21.06
581	CTime1	21.06
581	CTime2	43.36
582	CTime1	21.53
582	CTime2	43.31
582	CTime3	21.53
583	CTime2	46.28
583	CTime1	24.05
583	CTime3	24.05
584	CTime2	46.34
584	CTime1	21.59
584	CTime3	21.59
585	CTime3	20.89
585	CTime2	43.19
585	CTime1	20.89
586	CTime3	21.66
586	CTime1	21.66
586	CTime2	43.24
587	CTime2	43.39
587	CTime1	21.04
587	CTime3	21.05
588	CTime3	21.57
588	CTime2	43.30
588	CTime1	21.57
589	CTime3	21.03
589	CTime2	43.28
589	CTime1	21.03
590	CTime2	43.19
590	CTime1	21.48
590	CTime3	21.48
591	CTime2	43.18
591	CTime1	21.01
591	CTime3	21.02
592	CTime3	21.70
592	CTime1	21.70
592	CTime2	43.40
593	CTime2	44.33
593	CTime1	20.52
593	CTime3	20.53
594	CTime1	21.48
594	CTime2	44.10
594	CTime3	21.48
595	CTime2	43.15
595	CTime1	20.98
595	CTime3	20.98
596	CTime2	43.21
596	CTime1	21.54
596	CTime3	21.54
597	CTime3	20.96
597	CTime1	20.96
597	CTime2	43.19
598	CTime1	21.67
598	CTime2	43.32
598	CTime3	21.67
599	CTime3	20.95
599	CTime2	43.29
599	CTime1	20.94
600	CTime2	43.10
600	CTime1	21.47
600	CTime3	21.47
601	CTime1	21.06
601	CTime2	43.21
601	CTime3	21.06
602	CTime3	22.27
602	CTime1	21.79
602	CTime2	49.88
603	CTime3	20.89
603	CTime2	49.70
603	CTime1	20.89
604	CTime1	25.53
604	CTime2	47.09
604	CTime3	25.53
605	CTime1	20.90
605	CTime2	47.12
605	CTime3	20.90
606	CTime3	21.38
606	CTime1	21.38
606	CTime2	42.96
607	CTime3	21.02
607	CTime1	21.02
607	CTime2	43.08
608	CTime1	21.50
608	CTime2	43.22
608	CTime3	21.50
609	CTime3	20.96
609	CTime1	20.96
609	CTime2	43.15
610	CTime3	21.47
610	CTime2	43.11
610	CTime1	21.47
611	CTime2	43.17
611	CTime1	20.99
611	CTime3	20.99
612	CTime3	21.59
612	CTime1	21.59
612	CTime2	43.30
613	CTime3	20.54
613	CTime1	20.54
613	CTime2	44.24
614	CTime3	21.51
614	CTime2	44.14
614	CTime1	21.51
615	CTime3	20.91
615	CTime2	43.10
615	CTime1	20.91
616	CTime1	21.60
616	CTime2	43.20
616	CTime3	21.60
618	CTime2	44.89
618	CTime1	22.60
618	CTime3	22.60
620	CTime1	21.58
620	CTime2	51.75
620	CTime3	22.05
621	CTime3	21.09
621	CTime1	21.09
621	CTime2	50.24
622	CTime1	20.57
622	CTime2	26.90
622	CTime3	21.04
623	CTime3	21.11
623	CTime1	20.63
623	CTime2	26.94
624	CTime3	21.09
624	CTime2	26.94
624	CTime1	20.61
625	CTime3	21.17
625	CTime1	20.69
625	CTime2	27.05
626	CTime3	21.10
626	CTime1	20.62
626	CTime2	154.52
627	CTime2	33.01
627	CTime1	20.64
627	CTime3	21.12
628	CTime3	21.08
628	CTime1	20.60
628	CTime2	47.74
629	CTime2	163.34
629	CTime1	20.60
629	CTime3	21.08
630	CTime3	21.81
630	CTime2	550.03
630	CTime1	21.80
631	CTime3	21.07
631	CTime2	43.54
631	CTime1	21.06
632	CTime1	21.67
632	CTime2	43.41
632	CTime3	21.67
633	CTime3	21.03
633	CTime1	21.03
633	CTime2	43.38
634	CTime3	21.57
634	CTime1	21.57
634	CTime2	43.27
635	CTime3	20.57
635	CTime2	44.23
635	CTime1	20.57
636	CTime1	20.60
636	CTime2	33.56
636	CTime3	21.07
637	CTime2	77.74
637	CTime1	21.52
637	CTime3	21.52
638	CTime3	21.57
638	CTime1	21.09
638	CTime2	152.04
640	CTime3	37.34
640	CTime1	37.34
640	CTime2	211.57
642	CTime2	59.62
642	CTime1	21.59
642	CTime3	21.59
643	CTime3	20.74
643	CTime2	43.04
643	CTime1	20.74
644	CTime3	21.53
644	CTime1	21.53
644	CTime2	42.98
645	CTime2	43.28
645	CTime1	21.06
645	CTime3	21.06
646	CTime2	43.33
646	CTime1	21.58
646	CTime3	21.58
647	CTime1	21.00
647	CTime2	43.26
647	CTime3	21.00
648	CTime3	21.55
648	CTime2	43.22
648	CTime1	21.55
649	CTime2	43.11
649	CTime1	20.89
649	CTime3	20.89
650	CTime2	43.22
650	CTime1	21.66
650	CTime3	21.66
651	CTime1	21.02
651	CTime2	43.35
651	CTime3	21.02
652	CTime2	43.19
652	CTime1	21.49
652	CTime3	21.49
653	CTime3	20.23
653	CTime1	20.23
653	CTime2	62.26
654	CTime3	21.47
654	CTime1	21.47
654	CTime2	62.23
655	CTime2	43.07
655	CTime1	20.93
655	CTime3	20.93
656	CTime3	21.79
656	CTime1	21.79
656	CTime2	43.40
657	CTime3	20.55
657	CTime2	44.44
657	CTime1	20.55
658	CTime2	44.21
658	CTime1	21.55
658	CTime3	21.55
659	CTime2	43.26
659	CTime1	21.03
659	CTime3	21.03
660	CTime3	21.70
660	CTime1	21.70
660	CTime2	43.39
661	CTime3	20.96
661	CTime1	20.96
661	CTime2	43.34
662	CTime2	43.31
662	CTime1	21.66
662	CTime3	21.66
663	CTime3	20.96
663	CTime1	20.96
663	CTime2	43.31
664	CTime3	21.59
664	CTime1	21.59
664	CTime2	43.24
665	CTime3	20.96
665	CTime1	20.96
665	CTime2	43.23
667	CTime3	23.00
667	CTime2	44.63
667	CTime1	23.00
669	CTime1	20.88
669	CTime2	44.58
669	CTime3	20.88
670	CTime2	43.23
670	CTime1	21.63
670	CTime3	21.63
671	CTime3	21.10
671	CTime2	43.44
671	CTime1	21.10
672	CTime3	21.35
672	CTime1	21.35
672	CTime2	43.15
673	CTime3	21.01
673	CTime1	21.01
673	CTime2	43.06
674	CTime1	21.55
674	CTime2	43.25
674	CTime3	21.55
675	CTime3	20.88
675	CTime1	20.88
675	CTime2	43.12
676	CTime2	43.10
676	CTime1	21.54
676	CTime3	21.54
677	CTime3	21.00
677	CTime1	21.00
677	CTime2	43.24
678	CTime2	43.44
678	CTime1	21.74
678	CTime3	21.74
679	CTime2	44.40
679	CTime1	20.57
679	CTime3	20.57
680	CTime1	21.64
680	CTime2	44.34
680	CTime3	21.64
681	CTime3	21.78
681	CTime2	44.13
681	CTime1	21.78
682	CTime1	21.53
682	CTime2	43.99
682	CTime3	21.53
683	CTime3	21.06
683	CTime1	21.06
683	CTime2	43.27
684	CTime1	21.58
684	CTime2	43.33
684	CTime3	21.58
685	CTime3	20.96
685	CTime2	43.23
685	CTime1	20.96
686	CTime3	21.67
686	CTime2	43.31
686	CTime1	21.67
687	CTime3	20.98
687	CTime1	20.98
687	CTime2	43.33
688	CTime3	21.53
688	CTime1	21.53
688	CTime2	43.19
689	CTime3	21.04
689	CTime2	43.26
689	CTime1	21.04
690	CTime3	21.63
690	CTime1	21.62
690	CTime2	43.35
691	CTime3	21.08
691	CTime1	21.08
691	CTime2	43.39
692	CTime1	21.30
692	CTime2	67.84
692	CTime3	21.78
693	CTime3	21.30
693	CTime2	94.21
693	CTime1	20.82
694	CTime2	167.13
694	CTime1	21.24
694	CTime3	21.72
695	CTime2	177.46
695	CTime1	20.75
695	CTime3	21.22
696	CTime3	21.72
696	CTime1	21.24
696	CTime2	284.79
697	CTime2	247.99
697	CTime1	20.99
697	CTime3	20.99
698	CTime1	21.67
698	CTime2	43.34
698	CTime3	21.67
699	CTime1	20.54
699	CTime2	44.31
699	CTime3	20.54
700	CTime1	21.38
700	CTime2	274.61
700	CTime3	21.86
701	CTime3	20.98
701	CTime1	20.98
701	CTime2	273.63
702	CTime3	21.64
702	CTime1	21.63
702	CTime2	43.30
703	CTime3	21.47
703	CTime2	51.74
703	CTime1	21.00
704	CTime1	23.03
704	CTime2	53.50
704	CTime3	23.38
705	CTime3	20.99
705	CTime2	45.07
705	CTime1	20.99
706	CTime2	43.42
706	CTime1	21.74
706	CTime3	21.74
707	CTime1	21.26
707	CTime2	72.04
707	CTime3	21.78
708	CTime1	20.58
708	CTime2	71.95
708	CTime3	20.58
709	CTime3	19.37
709	CTime2	41.73
709	CTime1	19.37
710	CTime3	21.25
710	CTime2	41.34
710	CTime1	21.25
711	CTime3	19.39
711	CTime2	41.34
711	CTime1	19.39
712	CTime3	21.32
712	CTime1	21.32
712	CTime2	41.40
713	CTime3	19.61
713	CTime2	62.83
713	CTime1	19.13
714	CTime1	21.85
714	CTime2	67.87
714	CTime3	22.33
715	CTime3	19.43
715	CTime1	19.43
715	CTime2	46.50
716	CTime3	21.73
716	CTime1	21.25
716	CTime2	42.25
717	CTime2	42.23
717	CTime1	19.43
717	CTime3	19.43
718	CTime3	20.05
718	CTime2	40.16
718	CTime1	20.05
719	CTime3	19.61
719	CTime2	49.98
719	CTime1	19.13
720	CTime3	21.27
720	CTime1	21.27
720	CTime2	51.19
721	CTime3	19.43
721	CTime1	19.43
721	CTime2	41.39
722	CTime3	19.49
722	CTime1	19.49
722	CTime2	39.62
723	CTime1	19.20
723	CTime2	83.11
723	CTime3	19.67
724	CTime3	21.28
724	CTime1	20.80
724	CTime2	111.73
725	CTime1	19.29
725	CTime2	68.11
725	CTime3	19.29
726	CTime3	22.11
726	CTime1	22.11
726	CTime2	42.12
727	CTime3	20.00
727	CTime1	19.53
727	CTime2	45.37
728	CTime1	19.57
728	CTime2	42.83
728	CTime3	19.57
729	CTime2	39.62
729	CTime1	19.35
729	CTime3	19.35
730	CTime2	39.53
730	CTime1	19.47
730	CTime3	19.47
731	CTime2	42.86
731	CTime1	19.55
731	CTime3	20.03
732	CTime2	45.53
732	CTime1	22.15
732	CTime3	22.15
733	CTime2	45.15
733	CTime1	19.59
733	CTime3	20.07
734	CTime3	21.61
734	CTime2	45.33
734	CTime1	21.13
735	CTime3	20.01
735	CTime1	19.54
735	CTime2	45.39
736	CTime3	19.47
736	CTime2	35.12
736	CTime1	18.99
737	CTime3	19.65
737	CTime2	77.82
737	CTime1	19.65
738	CTime2	39.81
738	CTime1	19.47
738	CTime3	19.47
739	CTime3	20.86
739	CTime1	20.86
739	CTime2	42.58
740	CTime1	19.40
740	CTime2	42.53
740	CTime3	19.40
741	CTime3	21.68
741	CTime2	41.81
741	CTime1	21.68
742	CTime1	19.46
742	CTime2	41.84
742	CTime3	19.46
743	CTime1	21.19
743	CTime2	41.36
743	CTime3	21.19
744	CTime3	19.44
744	CTime1	19.44
744	CTime2	41.34
745	CTime2	39.61
745	CTime1	19.46
745	CTime3	19.46
746	CTime2	365.68
746	CTime1	19.10
746	CTime3	19.58
747	CTime3	21.34
747	CTime2	384.76
747	CTime1	20.86
748	CTime3	20.30
748	CTime1	20.30
748	CTime2	59.53
749	CTime2	40.72
749	CTime1	19.72
749	CTime3	19.72
750	CTime1	19.46
750	CTime2	39.88
750	CTime3	19.46
751	CTime3	23.63
751	CTime1	23.63
751	CTime2	43.77
752	CTime1	19.39
752	CTime2	43.71
752	CTime3	19.39
753	CTime3	21.42
753	CTime2	57.03
753	CTime1	20.90
754	CTime3	20.13
754	CTime1	19.65
754	CTime2	64.94
755	CTime1	20.88
755	CTime2	66.88
755	CTime3	21.35
756	CTime2	58.96
756	CTime1	19.38
756	CTime3	19.38
757	CTime2	39.63
757	CTime1	19.56
757	CTime3	19.56
758	CTime3	19.48
758	CTime1	19.48
758	CTime2	39.73
759	CTime3	20.77
759	CTime1	20.77
759	CTime2	42.49
760	CTime1	19.41
760	CTime2	42.41
760	CTime3	19.41
761	CTime2	41.16
761	CTime1	21.06
761	CTime3	21.06
762	CTime3	19.50
762	CTime2	41.24
762	CTime1	19.50
763	CTime1	21.42
763	CTime2	46.99
763	CTime3	21.90
764	CTime3	20.47
764	CTime1	20.47
764	CTime2	47.97
765	CTime1	19.51
765	CTime2	40.67
765	CTime3	19.51
766	CTime3	19.44
766	CTime2	39.61
766	CTime1	19.44
767	CTime2	41.30
767	CTime1	21.19
767	CTime3	21.19
768	CTime3	19.37
768	CTime2	41.24
768	CTime1	19.37
769	CTime3	19.59
769	CTime2	39.64
769	CTime1	19.59
770	CTime1	20.42
770	CTime2	40.71
770	CTime3	20.42
771	CTime3	19.56
771	CTime1	19.56
771	CTime2	40.68
772	CTime1	19.41
772	CTime2	39.66
772	CTime3	19.41
773	CTime3	21.42
773	CTime1	20.94
773	CTime2	52.62
774	CTime2	53.56
774	CTime1	20.35
774	CTime3	20.35
775	CTime1	21.06
775	CTime2	45.04
775	CTime3	21.57
776	CTime3	19.30
776	CTime2	44.01
776	CTime1	19.30
777	CTime1	21.74
777	CTime2	41.76
777	CTime3	21.74
778	CTime3	19.36
778	CTime1	19.36
778	CTime2	41.80
779	CTime3	20.76
779	CTime1	20.76
779	CTime2	42.36
780	CTime1	20.28
780	CTime2	43.27
780	CTime3	20.29
781	CTime3	19.60
781	CTime2	40.56
781	CTime1	19.60
782	CTime1	20.03
782	CTime2	40.31
782	CTime3	20.03
783	CTime2	45.70
783	CTime1	21.18
783	CTime3	21.65
784	CTime3	19.60
784	CTime1	19.12
784	CTime2	74.36
785	CTime2	73.47
785	CTime1	21.46
785	CTime3	21.93
787	CTime2	50.68
787	CTime1	25.90
787	CTime3	25.90
789	CTime2	47.99
789	CTime1	21.39
789	CTime3	21.39
790	CTime3	19.47
790	CTime1	19.47
790	CTime2	41.57
791	CTime2	44.37
791	CTime1	22.76
791	CTime3	23.24
792	CTime2	44.26
792	CTime1	19.38
792	CTime3	19.38
793	CTime3	21.49
793	CTime1	21.49
793	CTime2	41.54
794	CTime1	19.44
794	CTime2	41.62
794	CTime3	19.45
795	CTime3	21.36
795	CTime1	20.89
795	CTime2	166.62
796	CTime3	19.35
796	CTime2	166.54
796	CTime1	19.35
798	CTime1	25.44
798	CTime2	49.72
798	CTime3	25.92
801	CTime1	219.11
801	CTime2	249.46
801	CTime3	219.11
803	CTime3	20.72
803	CTime2	241.66
803	CTime1	20.72
804	CTime3	18.85
804	CTime1	18.85
804	CTime2	42.26
805	CTime3	20.79
805	CTime1	20.79
805	CTime2	42.73
806	CTime3	19.48
806	CTime1	19.48
806	CTime2	42.49
807	CTime1	19.92
807	CTime2	40.09
807	CTime3	19.92
808	CTime3	19.45
808	CTime2	40.07
808	CTime1	19.45
809	CTime1	21.30
809	CTime2	41.46
809	CTime3	21.31
810	CTime2	41.42
810	CTime1	19.40
810	CTime3	19.40
811	CTime3	19.56
811	CTime2	39.67
811	CTime1	19.56
812	CTime3	19.39
812	CTime1	19.39
812	CTime2	39.65
813	CTime1	19.41
813	CTime2	39.48
813	CTime3	19.41
814	CTime1	19.49
814	CTime2	39.59
814	CTime3	19.49
815	CTime2	39.66
815	CTime1	19.47
815	CTime3	19.47
816	CTime3	19.32
816	CTime2	39.47
816	CTime1	19.32
817	CTime1	23.55
817	CTime2	43.55
817	CTime3	23.55
819	CTime3	21.66
819	CTime1	21.66
819	CTime2	45.90
821	CTime1	22.34
821	CTime2	44.70
821	CTime3	22.34
822	CTime3	19.42
822	CTime2	42.45
822	CTime1	19.42
823	CTime1	19.53
823	CTime2	39.63
823	CTime3	19.53
824	CTime3	19.40
824	CTime2	39.61
824	CTime1	19.39
825	CTime3	19.51
825	CTime1	19.50
825	CTime2	39.59
826	CTime3	19.40
826	CTime2	39.58
826	CTime1	19.40
827	CTime3	20.75
827	CTime1	20.75
827	CTime2	42.37
828	CTime3	19.44
828	CTime2	42.41
828	CTime1	19.44
829	CTime2	40.30
829	CTime1	20.17
829	CTime3	20.17
830	CTime3	22.44
830	CTime1	22.44
830	CTime2	43.30
831	CTime3	19.60
831	CTime1	19.60
831	CTime2	42.73
832	CTime3	19.43
832	CTime1	19.43
832	CTime2	39.72
833	CTime3	19.67
833	CTime1	19.67
833	CTime2	39.78
834	CTime3	19.48
834	CTime2	39.82
834	CTime1	19.47
835	CTime3	19.58
835	CTime1	19.58
835	CTime2	39.73
836	CTime2	39.76
836	CTime1	19.51
836	CTime3	19.51
837	CTime2	39.79
837	CTime1	19.61
837	CTime3	19.61
838	CTime2	39.81
838	CTime1	19.50
838	CTime3	19.50
839	CTime1	19.57
839	CTime2	39.77
839	CTime3	19.57
840	CTime3	19.34
840	CTime1	19.34
840	CTime2	39.60
841	CTime2	41.31
841	CTime1	21.26
841	CTime3	21.26
842	CTime3	19.41
842	CTime1	19.41
842	CTime2	41.38
843	CTime3	19.60
843	CTime2	39.71
843	CTime1	19.60
844	CTime1	19.47
844	CTime2	39.75
844	CTime3	19.47
845	CTime1	19.57
845	CTime2	39.71
845	CTime3	19.57
846	CTime3	19.54
846	CTime2	39.79
846	CTime1	19.54
847	CTime2	42.63
847	CTime1	20.87
847	CTime3	20.87
848	CTime1	19.42
848	CTime2	42.52
848	CTime3	19.42
849	CTime3	21.21
849	CTime1	21.21
849	CTime2	41.32
850	CTime1	19.43
850	CTime2	41.32
850	CTime3	19.43
851	CTime2	41.15
851	CTime1	21.04
851	CTime3	21.04
852	CTime1	19.46
852	CTime2	41.89
852	CTime3	19.94
853	CTime3	21.64
853	CTime2	43.80
853	CTime1	21.16
854	CTime2	43.05
854	CTime1	19.42
854	CTime3	19.42
855	CTime2	46.59
855	CTime1	22.57
855	CTime3	23.05
856	CTime1	19.39
856	CTime2	46.57
856	CTime3	19.39
857	CTime1	19.53
857	CTime2	39.58
857	CTime3	19.53
858	CTime3	19.40
858	CTime1	19.40
858	CTime2	39.61
859	CTime3	19.56
859	CTime1	19.56
859	CTime2	39.65
860	CTime1	19.50
860	CTime2	39.75
860	CTime3	19.50
861	CTime1	20.88
861	CTime2	59.51
861	CTime3	21.36
862	CTime3	19.41
862	CTime1	19.41
862	CTime2	59.43
863	CTime3	21.73
863	CTime1	21.25
863	CTime2	45.38
864	CTime1	19.39
864	CTime2	45.37
864	CTime3	19.39
865	CTime1	21.13
865	CTime2	41.21
865	CTime3	21.13
866	CTime1	19.45
866	CTime2	41.25
866	CTime3	19.45
867	CTime2	42.43
867	CTime1	20.75
867	CTime3	20.75
868	CTime3	19.45
868	CTime1	19.45
868	CTime2	42.43
869	CTime1	21.08
869	CTime2	41.23
869	CTime3	21.09
870	CTime3	19.36
870	CTime1	19.36
870	CTime2	41.14
871	CTime1	21.17
871	CTime2	44.78
871	CTime3	21.65
872	CTime3	19.44
872	CTime1	19.44
872	CTime2	44.86
873	CTime1	19.52
873	CTime2	39.64
873	CTime3	19.52
874	CTime3	19.42
874	CTime2	39.61
874	CTime1	19.42
875	CTime3	19.55
875	CTime1	19.55
875	CTime2	39.65
876	CTime1	20.46
876	CTime2	40.71
876	CTime3	20.46
877	CTime3	21.18
877	CTime1	21.18
877	CTime2	42.35
878	CTime3	19.38
878	CTime1	19.37
878	CTime2	41.26
879	CTime3	21.33
879	CTime1	21.33
879	CTime2	41.39
880	CTime1	19.40
880	CTime2	41.42
880	CTime3	19.40
881	CTime3	21.29
881	CTime2	55.63
881	CTime1	20.81
882	CTime2	70.12
882	CTime1	19.20
882	CTime3	19.68
883	CTime3	21.42
883	CTime1	20.94
883	CTime2	70.40
