FID	NAME	VALUE
21	Idle	0.00
21	JudgeStop	0.00
21	PowerON	6811.44
21	ProdView	0.00
21	Change	117.96
21	Fwait	683.33
21	PRDStop	0.00
21	Swait	0.00
21	McFwait	585.60
21	BNDRcgStop	0.00
21	CDErr	0.00
21	BRcgStop	0.00
21	Rwait	3853.89
21	Actual	1501.58
21	SCEStop	0.00
21	CPErr	0.00
21	JointPassWait	0.00
21	DataEdit	0.00
21	OtherLStop	351.14
21	BRcg	97.32
21	FBStop	0.00
21	OthrStop	0.00
21	Bwait	0.00
21	Mente	0.00
21	CMErr	0.00
21	Trbl	0.00
21	Cwait	0.00
21	BNDStop	0.00
21	CRErr	0.00
21	Prod	6693.48
21	CnvStop	0.00
21	McRwait	2745.99
21	MHRcgStop	0.00
21	CTErr	0.00
21	UnitAdjust	0.00
22	UnitAdjust	0.00
22	CTErr	0.00
22	MHRcgStop	0.00
22	CnvStop	0.00
22	McRwait	2745.99
22	Prod	6715.07
22	CRErr	0.00
22	BNDStop	0.00
22	Cwait	0.00
22	Mente	0.00
22	Trbl	0.00
22	CMErr	0.00
22	Bwait	0.00
22	OthrStop	0.00
22	FBStop	0.00
22	BRcg	88.96
22	OtherLStop	422.82
22	JointPassWait	0.00
22	DataEdit	0.00
22	CPErr	0.00
22	Actual	1482.80
22	SCEStop	0.00
22	Rwait	3822.15
22	BRcgStop	0.00
22	CDErr	0.00
22	BNDRcgStop	0.00
22	McFwait	585.60
22	Swait	0.00
22	PRDStop	0.00
22	Fwait	669.23
22	Change	48.55
22	ProdView	0.00
22	PowerON	6763.62
22	Idle	0.00
22	JudgeStop	0.00
22	SCStop	0.00
22	Pwait	0.00
22	TRSErr	0.00
22	TotalStop	4914.20
22	Mount	1393.84
22	Load	318.06
23	BRcg	98.66
23	DataEdit	0.00
23	JointPassWait	0.00
23	CPErr	0.00
23	OtherLStop	372.10
23	OthrStop	0.00
23	Bwait	0.00
23	Trbl	0.00
23	Mente	0.00
23	CMErr	0.00
23	FBStop	0.00
23	CRErr	0.00
23	Cwait	0.00
23	BNDStop	0.00
23	Prod	6735.35
23	McRwait	2745.99
23	CnvStop	0.00
23	MHRcgStop	0.00
23	CTErr	0.00
23	UnitAdjust	0.00
23	TRSErr	0.00
23	SCStop	0.00
23	Pwait	0.00
23	Load	304.52
23	Mount	1422.86
23	TotalStop	4909.32
23	ProdView	0.00
