FID	NAME	VALUE
66	Code	YEP0PTD000NH|00|A|101634201688|01
66	Rev	87
66	LotNumber	1
66	Serial	297209
66	LotName	RSD000NH-05
66	BcrStatus	0
66	Output	3
67	ProductID	2197
67	PlanID	0
67	Stage	1
67	Rev	87
67	LotNumber	1
67	Serial	297211
67	Code	YEP0PTD000NH|00|A|101634201689|01
67	Lane	1
67	SerialStatus	0
67	LotName	RSD000NH-05
67	Output	3
67	BcrStatus	0
68	SerialStatus	0
68	Lane	2
68	Code	YEP0PTD000NH|00|A|101634201690|01
68	LotNumber	1
68	Rev	87
68	Serial	297213
68	Stage	1
68	PlanID	0
68	ProductID	2197
68	BcrStatus	0
68	Output	3
68	LotName	RSD000NH-05
69	SerialStatus	0
69	LotNumber	1
69	Rev	87
69	Serial	297215
69	Code	YEP0PTD000NH|00|A|101634201691|01
69	Lane	1
69	ProductID	2197
69	PlanID	0
69	Stage	1
69	BcrStatus	0
69	Output	3
69	LotName	RSD000NH-05
70	LotName	RSD000NH-05
70	BcrStatus	0
70	Output	3
70	ProductID	2197
70	PlanID	0
70	Stage	1
70	SerialStatus	0
70	LotNumber	1
70	Rev	87
70	Serial	297217
70	Code	YEP0PTD000NH|00|A|101634201692|01
70	Lane	2
71	SerialStatus	0
71	Lane	1
71	Code	YEP0PTD000NH|00|A|101634201693|01
71	LotNumber	1
71	Serial	297219
71	Rev	87
71	Stage	1
71	PlanID	0
71	ProductID	2197
71	BcrStatus	0
71	Output	3
71	LotName	RSD000NH-05
72	PlanID	0
72	ProductID	2197
72	Stage	1
72	LotNumber	1
72	Serial	297221
72	Rev	87
72	Code	YEP0PTD000NH|00|A|101634201798|01
72	Lane	2
72	SerialStatus	0
72	LotName	RSD000NH-05
72	Output	3
72	BcrStatus	0
73	Output	13
73	BcrStatus	0
73	LotName	
73	Serial	0
73	LotNumber	0
73	Rev	0
73	Code	
73	Lane	1
73	SerialStatus	0
73	ProductID	
73	PlanID	
73	Stage	1
74	SerialStatus	0
74	Code	
74	Lane	2
74	LotNumber	0
74	Serial	0
74	Rev	0
74	Stage	1
74	PlanID	
74	ProductID	
74	BcrStatus	0
74	Output	13
74	LotName	
75	SerialStatus	0
75	LotNumber	1
75	Serial	297223
75	Rev	79
75	Lane	2
75	Code	YEP0PTD000SH|00|A|101634201866|01
75	PlanID	0
75	ProductID	2194
75	Stage	1
75	BcrStatus	0
75	Output	3
75	LotName	RSD000SH-06
76	Stage	1
76	PlanID	0
76	ProductID	2194
76	Lane	1
76	Code	YEP0PTD000SH|00|A|101634201865|01
76	Rev	79
76	LotNumber	1
76	Serial	297225
76	SerialStatus	0
76	LotName	RSD000SH-06
76	Output	3
76	BcrStatus	0
77	PlanID	0
77	ProductID	2194
77	Stage	1
77	SerialStatus	0
77	Serial	297227
77	LotNumber	1
77	Rev	79
77	Code	YEP0PTD000SH|00|A|101634201868|01
77	Lane	2
77	LotName	RSD000SH-06
77	BcrStatus	0
77	Output	3
78	Stage	1
78	ProductID	2194
78	PlanID	0
78	SerialStatus	0
78	Code	YEP0PTD000SH|00|A|101634201867|01
78	Lane	1
78	LotNumber	1
78	Serial	297229
78	Rev	79
78	LotName	RSD000SH-06
78	BcrStatus	0
78	Output	3
79	LotName	RSD000SH-06
79	BcrStatus	0
79	Output	3
79	PlanID	0
79	ProductID	2194
79	Stage	1
79	SerialStatus	0
79	LotNumber	1
79	Serial	297231
79	Rev	79
79	Lane	2
79	Code	YEP0PTD000SH|00|A|101634201869|01
80	Stage	1
80	ProductID	2194
80	PlanID	0
80	Code	YEP0PTD000SH|00|A|101634201870|01
80	Lane	1
80	Rev	79
80	LotNumber	1
80	Serial	297233
80	SerialStatus	0
80	LotName	RSD000SH-06
80	Output	3
80	BcrStatus	0
81	BcrStatus	0
81	Output	3
81	LotName	RSD000SH-06
81	SerialStatus	0
81	Serial	297235
81	LotNumber	1
81	Rev	79
81	Code	YEP0PTD000SH|00|A|101634201871|01
81	Lane	2
81	ProductID	2194
81	PlanID	0
81	Stage	1
82	LotName	RSD000SH-06
82	BcrStatus	0
82	Output	3
82	ProductID	2194
