FNAME	FID
20161208094526738+-+01+-+1+-+2+-+299075+-+YEP0PTD160LF|00|A|101634300342|01+-+3+-++-+YEP0PTD160LF|00|A|101634300342|01.U01	1040
20161208092820063+-+01+-+1+-+1+-+299011+-+YEP0PTD160LF|00|A|101634300289|01+-+3+-++-+YEP0PTD160LF|00|A|101634300289|01.U01	1008
20161208094112115+-+01+-+1+-+1+-+299055+-+YEP0PTD160LF|00|A|101634300333|01+-+3+-++-+YEP0PTD160LF|00|A|101634300333|01.U01	1030
20161208093353397+-+01+-+1+-+1+-+299039+-+YEP0PTD160LF|00|A|101634300302|01+-+3+-++-+YEP0PTD160LF|00|A|101634300302|01.U01	1022
20161208094049416+-+01+-+1+-+2+-+299053+-+YEP0PTD160LF|00|A|101634300332|01+-+3+-++-+YEP0PTD160LF|00|A|101634300332|01.U01	1029
20161208093331596+-+01+-+1+-+2+-+299037+-+YEP0PTD160LF|00|A|101634300301|01+-+3+-++-+YEP0PTD160LF|00|A|101634300301|01.U01	1021
20161208093429325+-+01+-+1+-+2+-+299041+-+YEP0PTD160LF|00|A|101634300303|01+-+3+-++-+YEP0PTD160LF|00|A|101634300303|01.U01	1023
20161208093917196+-+01+-+1+-+2+-+299045+-+YEP0PTD160LF|00|A|101634300305|01+-+3+-++-+YEP0PTD160LF|00|A|101634300305|01.U01	1025
20161208100711170+-+01+-+1+-+2+-+299171+-+YEP0PTD160LF|00|A|101634300436|01+-+5+-++-+YEP0PTD160LF|00|A|101634300436|01.U01	1092
20161208100508645+-+01+-+1+-+2+-+299159+-+YEP0PTD160LF|00|A|101634300430|01+-+3+-++-+YEP0PTD160LF|00|A|101634300430|01.U01	1086
20161208095538382+-+01+-+1+-+2+-+299107+-+YEP0PTD160LF|00|A|101634300404|01+-+3+-++-+YEP0PTD160LF|00|A|101634300404|01.U01	1058
20161208100811279+-+01+-+1+-+2+-+299175+-+YEP0PTD160LF|00|A|101634300438|01+-+3+-++-+YEP0PTD160LF|00|A|101634300438|01.U01	1096
20161208093946077+-+01+-+1+-+1+-+299047+-+YEP0PTD160LF|00|A|101634300306|01+-+3+-++-+YEP0PTD160LF|00|A|101634300306|01.U01	1026
20161208094608727+-+01+-+1+-+2+-+299079+-+YEP0PTD160LF|00|A|101634300344|01+-+3+-++-+YEP0PTD160LF|00|A|101634300344|01.U01	1042
20161208094548618+-+01+-+1+-+1+-+299077+-+YEP0PTD160LF|00|A|101634300343|01+-+3+-++-+YEP0PTD160LF|00|A|101634300343|01.U01	1041
20161208095725068+-+01+-+1+-+1+-+299117+-+YEP0PTD160LF|00|A|101634300409|01+-+3+-++-+YEP0PTD160LF|00|A|101634300409|01.U01	1063
20161208095354794+-+01+-+1+-+1+-+299097+-+YEP0PTD160LF|00|A|101634300353|01+-+3+-++-+YEP0PTD160LF|00|A|101634300353|01.U01	1053
20161208095809708+-+01+-+1+-+1+-+299121+-+YEP0PTD160LF|00|A|101634300411|01+-+5+-++-+YEP0PTD160LF|00|A|101634300411|01.U01	1065
20161208093127896+-+01+-+1+-+1+-+299027+-+YEP0PTD160LF|00|A|101634300297|01+-+3+-++-+YEP0PTD160LF|00|A|101634300297|01.U01	1016
20161208095332681+-+01+-+1+-+2+-+299095+-+YEP0PTD160LF|00|A|101634300352|01+-+3+-++-+YEP0PTD160LF|00|A|101634300352|01.U01	1052
20161208100048797+-+01+-+1+-+2+-+299135+-+YEP0PTD160LF|00|A|101634300418|01+-+3+-++-+YEP0PTD160LF|00|A|101634300418|01.U01	1074
20161208095851632+-+01+-+1+-+1+-+299125+-+YEP0PTD160LF|00|A|101634300413|01+-+3+-++-+YEP0PTD160LF|00|A|101634300413|01.U01	1069
20161208095620458+-+01+-+1+-+2+-+299111+-+YEP0PTD160LF|00|A|101634300406|01+-+3+-++-+YEP0PTD160LF|00|A|101634300406|01.U01	1060
20161208100153800+-+01+-+1+-+1+-+299141+-+YEP0PTD160LF|00|A|101634300421|01+-+3+-++-+YEP0PTD160LF|00|A|101634300421|01.U01	1077
20161208100746831+-+01+-+1+-+1+-+299173+-+YEP0PTD160LF|00|A|101634300437|01+-+3+-++-+YEP0PTD160LF|00|A|101634300437|01.U01	1095
20161208100447503+-+01+-+1+-+1+-+299157+-+YEP0PTD160LF|00|A|101634300429|01+-+3+-++-+YEP0PTD160LF|00|A|101634300429|01.U01	1085
20161208092839920+-+01+-+1+-+2+-+299013+-+YEP0PTD160LF|00|A|101634300290|01+-+3+-++-+YEP0PTD160LF|00|A|101634300290|01.U01	1009
20161208094630656+-+01+-+1+-+1+-+299081+-+YEP0PTD160LF|00|A|101634300345|01+-+3+-++-+YEP0PTD160LF|00|A|101634300345|01.U01	1043
20161208100729867+-+01+-+1+-+1+-+299173+-+YEP0PTD160LF|00|A|101634300437|01+-+5+-++-+YEP0PTD160LF|00|A|101634300437|01.U01	1094
20161208100613543+-+01+-+1+-+1+-+299165+-+YEP0PTD160LF|00|A|101634300433|01+-+3+-++-+YEP0PTD160LF|00|A|101634300433|01.U01	1089
20161208094728340+-+01+-+1+-+1+-+299085+-+YEP0PTD160LF|00|A|101634300347|01+-+3+-++-+YEP0PTD160LF|00|A|101634300347|01.U01	1045
20161208093857094+-+01+-+1+-+1+-+299043+-+YEP0PTD160LF|00|A|101634300304|01+-+3+-++-+YEP0PTD160LF|00|A|101634300304|01.U01	1024
20161208092927402+-+01+-+1+-+2+-+299017+-+YEP0PTD160LF|00|A|101634300292|01+-+3+-++-+YEP0PTD160LF|00|A|101634300292|01.U01	1011
20161208095247726+-+01+-+1+-+2+-+299091+-+YEP0PTD160LF|00|A|101634300350|01+-+3+-++-+YEP0PTD160LF|00|A|101634300350|01.U01	1049
20161208100404525+-+01+-+1+-+1+-+299153+-+YEP0PTD160LF|00|A|101634300427|01+-+3+-++-+YEP0PTD160LF|00|A|101634300427|01.U01	1083
20161208094813805+-+01+-+1+-+1+-+299089+-+YEP0PTD160LF|00|A|101634300349|01+-+3+-++-+YEP0PTD160LF|00|A|101634300349|01.U01	1047
20161208100236853+-+01+-+1+-+1+-+299145+-+YEP0PTD160LF|00|A|101634300423|01+-+3+-++-+YEP0PTD160LF|00|A|101634300423|01.U01	1079
20161208092605034+-+01+-+1+-+1+-+299003+-+YEP0PTD160LF|00|A|101634300330|01+-+3+-++-+YEP0PTD160LF|00|A|101634300330|01.U01	1004
20161208094007472+-+01+-+1+-+2+-+299049+-+YEP0PTD160LF|00|A|101634300307|01+-+3+-++-+YEP0PTD160LF|00|A|101634300307|01.U01	1027
20161208100530505+-+01+-+1+-+1+-+299161+-+YEP0PTD160LF|00|A|101634300431|01+-+3+-++-+YEP0PTD160LF|00|A|101634300431|01.U01	1087
20161208100110798+-+01+-+1+-+1+-+299137+-+YEP0PTD160LF|00|A|101634300419|01+-+3+-++-+YEP0PTD160LF|00|A|101634300419|01.U01	1075
20161208095456595+-+01+-+1+-+2+-+299103+-+YEP0PTD160LF|00|A|101634300402|01+-+3+-++-+YEP0PTD160LF|00|A|101634300402|01.U01	1056
20161208095252264+-+01+-+1+-+1+-+299093+-+YEP0PTD160LF|00|A|101634300351|01+-+5+-++-+YEP0PTD160LF|00|A|101634300351|01.U01	1050
20161208100725230+-+01+-+1+-+2+-+299171+-+YEP0PTD160LF|00|A|101634300436|01+-+3+-++-+YEP0PTD160LF|00|A|101634300436|01.U01	1093
20161208094301469+-+01+-+1+-+1+-+299065+-+YEP0PTD160LF|00|A|101634300337|01+-+3+-++-+YEP0PTD160LF|00|A|101634300337|01.U01	1035
20161208095436586+-+01+-+1+-+1+-+299101+-+YEP0PTD160LF|00|A|101634300401|01+-+3+-++-+YEP0PTD160LF|00|A|101634300401|01.U01	1055
20161208100214976+-+01+-+1+-+2+-+299143+-+YEP0PTD160LF|00|A|101634300422|01+-+3+-++-+YEP0PTD160LF|00|A|101634300422|01.U01	1078
20161208095518249+-+01+-+1+-+1+-+299105+-+YEP0PTD160LF|00|A|101634300403|01+-+3+-++-+YEP0PTD160LF|00|A|101634300403|01.U01	1057
20161208094214164+-+01+-+1+-+2+-+299061+-+YEP0PTD160LF|00|A|101634300336|01+-+3+-++-+YEP0PTD160LF|00|A|101634300336|01.U01	1033
20161208100944770+-+01+-+1+-+1+-+299177+-+YEP0PTD160LF|00|A|101634300439|01+-+3+-++-+YEP0PTD160LF|00|A|101634300439|01.U01	1097
20161208100634813+-+01+-+1+-+2+-+299167+-+YEP0PTD160LF|00|A|101634300434|01+-+3+-++-+YEP0PTD160LF|00|A|101634300434|01.U01	1090
20161208094749786+-+01+-+1+-+2+-+299087+-+YEP0PTD160LF|00|A|101634300348|01+-+3+-++-+YEP0PTD160LF|00|A|101634300348|01.U01	1046
20161208095247509+-+01+-+1+-+2+-+299091+-+YEP0PTD160LF|00|A|101634300350|01+-+5+-++-+YEP0PTD160LF|00|A|101634300350|01.U01	1048
20161208095600272+-+01+-+1+-+1+-+299109+-+YEP0PTD160LF|00|A|101634300405|01+-+3+-++-+YEP0PTD160LF|00|A|101634300405|01.U01	1059
20161208101121389+-+01+-+1+-+1+-+299181+-+YEP0PTD160LF|00|A|101634300441|01+-+3+-++-+YEP0PTD160LF|00|A|101634300441|01.U01	1099
20161208095312178+-+01+-+1+-+1+-+299093+-+YEP0PTD160LF|00|A|101634300351|01+-+3+-++-+YEP0PTD160LF|00|A|101634300351|01.U01	1051
20161208095745115+-+01+-+1+-+2+-+299119+-+YEP0PTD160LF|00|A|101634300410|01+-+3+-++-+YEP0PTD160LF|00|A|101634300410|01.U01	1064
20161208093228476+-+01+-+1+-+2+-+299033+-+YEP0PTD160LF|00|A|101634300300|01+-+3+-++-+YEP0PTD160LF|00|A|101634300300|01.U01	1019
20161208094356322+-+01+-+1+-+2+-+299067+-+YEP0PTD160LF|00|A|101634300338|01+-+3+-++-+YEP0PTD160LF|00|A|101634300338|01.U01	1036
20161208100656851+-+01+-+1+-+1+-+299169+-+YEP0PTD160LF|00|A|101634300435|01+-+3+-++-+YEP0PTD160LF|00|A|101634300435|01.U01	1091
20161208092624723+-+01+-+1+-+2+-+299005+-+YEP0PTD160LF|00|A|101634300331|01+-+3+-++-+YEP0PTD160LF|00|A|101634300331|01.U01	1005
20161208092658031+-+01+-+1+-+1+-+299007+-+YEP0PTD160LF|00|A|101634300287|01+-+3+-++-+YEP0PTD160LF|00|A|101634300287|01.U01	1006
20161208094235926+-+01+-+1+-+1+-+299063+-+YEP0PTD160LF|00|A|101634300279|01+-+3+-++-+YEP0PTD160LF|00|A|101634300279|01.U01	1034
20161208100016526+-+01+-+1+-+1+-+299133+-+YEP0PTD160LF|00|A|101634300417|01+-+3+-++-+YEP0PTD160LF|00|A|101634300417|01.U01	1073
20161208100258110+-+01+-+1+-+2+-+299147+-+YEP0PTD160LF|00|A|101634300424|01+-+3+-++-+YEP0PTD160LF|00|A|101634300424|01.U01	1080
20161208094440824+-+01+-+1+-+2+-+299071+-+YEP0PTD160LF|00|A|101634300340|01+-+3+-++-+YEP0PTD160LF|00|A|101634300340|01.U01	1038
20161208095823700+-+01+-+1+-+2+-+299123+-+YEP0PTD160LF|00|A|101634300412|01+-+5+-++-+YEP0PTD160LF|00|A|101634300412|01.U01	1067
20161208094420711+-+01+-+1+-+1+-+299069+-+YEP0PTD160LF|00|A|101634300339|01+-+3+-++-+YEP0PTD160LF|00|A|101634300339|01.U01	1037
20161208094650840+-+01+-+1+-+2+-+299083+-+YEP0PTD160LF|00|A|101634300346|01+-+3+-++-+YEP0PTD160LF|00|A|101634300346|01.U01	1044
20161208093007125+-+01+-+1+-+2+-+299021+-+YEP0PTD160LF|00|A|101634300294|01+-+3+-++-+YEP0PTD160LF|00|A|101634300294|01.U01	1013
20161208100425681+-+01+-+1+-+2+-+299155+-+YEP0PTD160LF|00|A|101634300428|01+-+3+-++-+YEP0PTD160LF|00|A|101634300428|01.U01	1084
20161208092800133+-+01+-+1+-+2+-+299009+-+YEP0PTD160LF|00|A|101634300288|01+-+3+-++-+YEP0PTD160LF|00|A|101634300288|01.U01	1007
20161208100551630+-+01+-+1+-+2+-+299163+-+YEP0PTD160LF|00|A|101634300432|01+-+3+-++-+YEP0PTD160LF|00|A|101634300432|01.U01	1088
20161208093207578+-+01+-+1+-+1+-+299031+-+YEP0PTD160LF|00|A|101634300299|01+-+3+-++-+YEP0PTD160LF|00|A|101634300299|01.U01	1018
20161208093147700+-+01+-+1+-+2+-+299029+-+YEP0PTD160LF|00|A|101634300298|01+-+3+-++-+YEP0PTD160LF|00|A|101634300298|01.U01	1017
20161208095911799+-+01+-+1+-+2+-+299127+-+YEP0PTD160LF|00|A|101634300414|01+-+3+-++-+YEP0PTD160LF|00|A|101634300414|01.U01	1070
20161208095809917+-+01+-+1+-+1+-+299121+-+YEP0PTD160LF|00|A|101634300411|01+-+3+-++-+YEP0PTD160LF|00|A|101634300411|01.U01	1066
20161208092508071+-+01+-+1+-+1+-+298999+-+YEP0PTD160LF|00|A|101634300328|01+-+3+-++-+YEP0PTD160LF|00|A|101634300328|01.U01	1002
20161208092527843+-+01+-+1+-+2+-+299001+-+YEP0PTD160LF|00|A|101634300329|01+-+3+-++-+YEP0PTD160LF|00|A|101634300329|01.U01	1003
20161208100131941+-+01+-+1+-+2+-+299139+-+YEP0PTD160LF|00|A|101634300420|01+-+3+-++-+YEP0PTD160LF|00|A|101634300420|01.U01	1076
20161208094506693+-+01+-+1+-+1+-+299073+-+YEP0PTD160LF|00|A|101634300341|01+-+3+-++-+YEP0PTD160LF|00|A|101634300341|01.U01	1039
20161208093041844+-+01+-+1+-+1+-+299023+-+YEP0PTD160LF|00|A|101634300295|01+-+3+-++-+YEP0PTD160LF|00|A|101634300295|01.U01	1014
20161208101007732+-+01+-+1+-+2+-+299179+-+YEP0PTD160LF|00|A|101634300440|01+-+3+-++-+YEP0PTD160LF|00|A|101634300440|01.U01	1098
20161208095954750+-+01+-+1+-+2+-+299131+-+YEP0PTD160LF|00|A|101634300416|01+-+3+-++-+YEP0PTD160LF|00|A|101634300416|01.U01	1072
20161208091334333+-+01+-+1+-+2+-+298995+-+YEP0PTD160LF|00|A|101634300327|01+-+3+-++-+YEP0PTD160LF|00|A|101634300327|01.U01	1001
20161208095933513+-+01+-+1+-+1+-+299129+-+YEP0PTD160LF|00|A|101634300415|01+-+3+-++-+YEP0PTD160LF|00|A|101634300415|01.U01	1071
20161208094153956+-+01+-+1+-+1+-+299059+-+YEP0PTD160LF|00|A|101634300335|01+-+3+-++-+YEP0PTD160LF|00|A|101634300335|01.U01	1032
20161208100341374+-+01+-+1+-+2+-+299151+-+YEP0PTD160LF|00|A|101634300426|01+-+3+-++-+YEP0PTD160LF|00|A|101634300426|01.U01	1082
20161208093106117+-+01+-+1+-+2+-+299025+-+YEP0PTD160LF|00|A|101634300296|01+-+3+-++-+YEP0PTD160LF|00|A|101634300296|01.U01	1015
20161208094029353+-+01+-+1+-+1+-+299051+-+YEP0PTD160LF|00|A|101634300308|01+-+3+-++-+YEP0PTD160LF|00|A|101634300308|01.U01	1028
20161208103602471+-+01+-+1+-+1+-+299221+-+YEP0PTD160LF|00|A|101634300393|01+-+3+-++-+YEP0PTD160LF|00|A|101634300393|01.U01	1121
20161208102505307+-+01+-+1+-+2+-+299211+-+YEP0PTD160LF|00|A|101634300387|01+-+3+-++-+YEP0PTD160LF|00|A|101634300387|01.U01	1116
20161208105222020+-+01+-+1+-+2+-+299281+-+YEP0PTD160LF|00|A|101634300374|01+-+3+-++-+YEP0PTD160LF|00|A|101634300374|01.U01	1150
20161208105638589+-+01+-+1+-+2+-+299305+-+YEP0PTD160LF|00|A|101634300501|01+-+3+-++-+YEP0PTD160LF|00|A|101634300501|01.U01	1162
20161208104945961+-+01+-+1+-+2+-+299277+-+YEP0PTD160LF|00|A|101634300373|01+-+3+-++-+YEP0PTD160LF|00|A|101634300373|01.U01	1148
20161208110439890+-+01+-+1+-+1+-+299339+-+YEP0PTD160LF|00|A|101634300520|01+-+3+-++-+YEP0PTD160LF|00|A|101634300520|01.U01	1181
20161208104759678+-+01+-+1+-+1+-+299269+-+YEP0PTD160LF|00|A|101634300363|01+-+3+-++-+YEP0PTD160LF|00|A|101634300363|01.U01	1143
20161208104708856+-+01+-+1+-+2+-+299263+-+YEP0PTD160LF|00|A|101634300369|01+-+3+-++-+YEP0PTD160LF|00|A|101634300369|01.U01	1141
20161208104615865+-+01+-+1+-+2+-+299259+-+YEP0PTD160LF|00|A|101634300367|01+-+3+-++-+YEP0PTD160LF|00|A|101634300367|01.U01	1139
20161208103519239+-+01+-+1+-+1+-+299219+-+YEP0PTD160LF|00|A|101634300390|01+-+3+-++-+YEP0PTD160LF|00|A|101634300390|01.U01	1119
20161208103940502+-+01+-+1+-+2+-+299241+-+YEP0PTD160LF|00|A|101634300356|01+-+3+-++-+YEP0PTD160LF|00|A|101634300356|01.U01	1131
20161208104501326+-+01+-+1+-+1+-+299253+-+YEP0PTD160LF|00|A|101634300361|01+-+3+-++-+YEP0PTD160LF|00|A|101634300361|01.U01	1136
20161208101416245+-+01+-+1+-+2+-+299187+-+YEP0PTD160LF|00|A|101634300444|01+-+3+-++-+YEP0PTD160LF|00|A|101634300444|01.U01	1102
20161208110626020+-+01+-+1+-+2+-+299349+-+YEP0PTD160LF|00|A|101634300525|01+-+3+-++-+YEP0PTD160LF|00|A|101634300525|01.U01	1186
20161208110812807+-+01+-+1+-+1+-+299359+-+YEP0PTD160LF|00|A|101634300530|01+-+3+-++-+YEP0PTD160LF|00|A|101634300530|01.U01	1191
20161208110917066+-+01+-+1+-+2+-+299365+-+YEP0PTD160LF|00|A|101634300533|01+-+3+-++-+YEP0PTD160LF|00|A|101634300533|01.U01	1194
20161208110938681+-+01+-+1+-+1+-+299367+-+YEP0PTD160LF|00|A|101634300534|01+-+3+-++-+YEP0PTD160LF|00|A|101634300534|01.U01	1195
20161208110605173+-+01+-+1+-+1+-+299347+-+YEP0PTD160LF|00|A|101634300524|01+-+3+-++-+YEP0PTD160LF|00|A|101634300524|01.U01	1185
20161208105304557+-+01+-+1+-+2+-+299285+-+YEP0PTD160LF|00|A|101634300377|01+-+3+-++-+YEP0PTD160LF|00|A|101634300377|01.U01	1152
20161208103623304+-+01+-+1+-+2+-+299223+-+YEP0PTD160LF|00|A|101634300392|01+-+3+-++-+YEP0PTD160LF|00|A|101634300392|01.U01	1122
20161208103436047+-+01+-+1+-+1+-+299214+-+YEP0PTD160LF|00|A|101634300388|01+-+3+-++-+YEP0PTD160LF|00|A|101634300388|01.U01	1117
20161208110001649+-+01+-+1+-+2+-+299313+-+YEP0PTD160LF|00|A|101634300505|01+-+3+-++-+YEP0PTD160LF|00|A|101634300505|01.U01	1168
20161208105326444+-+01+-+1+-+1+-+299289+-+YEP0PTD160LF|00|A|101634300493|01+-+3+-++-+YEP0PTD160LF|00|A|101634300493|01.U01	1153
20161208105347271+-+01+-+1+-+2+-+299287+-+YEP0PTD160LF|00|A|101634300494|01+-+3+-++-+YEP0PTD160LF|00|A|101634300494|01.U01	1154
20161208102443882+-+01+-+1+-+1+-+299209+-+YEP0PTD160LF|00|A|101634300386|01+-+5+-++-+YEP0PTD160LF|00|A|101634300386|01.U01	1113
20161208110856195+-+01+-+1+-+1+-+299363+-+YEP0PTD160LF|00|A|101634300532|01+-+3+-++-+YEP0PTD160LF|00|A|101634300532|01.U01	1193
20161208110647712+-+01+-+1+-+1+-+299351+-+YEP0PTD160LF|00|A|101634300526|01+-+3+-++-+YEP0PTD160LF|00|A|101634300526|01.U01	1187
20161208103857993+-+01+-+1+-+2+-+299237+-+YEP0PTD160LF|00|A|101634300400|01+-+3+-++-+YEP0PTD160LF|00|A|101634300400|01.U01	1129
20161208103815335+-+01+-+1+-+2+-+299233+-+YEP0PTD160LF|00|A|101634300399|01+-+3+-++-+YEP0PTD160LF|00|A|101634300399|01.U01	1127
20161208104004793+-+01+-+1+-+1+-+299243+-+YEP0PTD160LF|00|A|101634300357|01+-+3+-++-+YEP0PTD160LF|00|A|101634300357|01.U01	1132
20161208111021263+-+01+-+1+-+1+-+299371+-+YEP0PTD160LF|00|A|101634300536|01+-+3+-++-+YEP0PTD160LF|00|A|101634300536|01.U01	1197
20161208110335360+-+01+-+1+-+2+-+299333+-+YEP0PTD160LF|00|A|101634300516|01+-+3+-++-+YEP0PTD160LF|00|A|101634300516|01.U01	1178
20161208105707785+-+01+-+1+-+1+-+299309+-+YEP0PTD160LF|00|A|101634300504|01+-+5+-++-+YEP0PTD160LF|00|A|101634300504|01.U01	1163
20161208110313456+-+01+-+1+-+1+-+299331+-+YEP0PTD160LF|00|A|101634300515|01+-+3+-++-+YEP0PTD160LF|00|A|101634300515|01.U01	1177
20161208111043119+-+01+-+1+-+2+-+299373+-+YEP0PTD160LF|00|A|101634300537|01+-+3+-++-+YEP0PTD160LF|00|A|101634300537|01.U01	1198
20161208103919576+-+01+-+1+-+1+-+299239+-+YEP0PTD160LF|00|A|101634300355|01+-+3+-++-+YEP0PTD160LF|00|A|101634300355|01.U01	1130
20161208104549202+-+01+-+1+-+2+-+299257+-+YEP0PTD160LF|00|A|101634300366|01+-+3+-++-+YEP0PTD160LF|00|A|101634300366|01.U01	1138
20161208102137918+-+01+-+1+-+1+-+299205+-+YEP0PTD160LF|00|A|101634300385|01+-+3+-++-+YEP0PTD160LF|00|A|101634300385|01.U01	1111
20161208103732674+-+01+-+1+-+2+-+299231+-+YEP0PTD160LF|00|A|101634300397|01+-+3+-++-+YEP0PTD160LF|00|A|101634300397|01.U01	1125
20161208104925099+-+01+-+1+-+1+-+299275+-+YEP0PTD160LF|00|A|101634300365|01+-+3+-++-+YEP0PTD160LF|00|A|101634300365|01.U01	1147
20161208110500874+-+01+-+1+-+2+-+299341+-+YEP0PTD160LF|00|A|101634300521|01+-+3+-++-+YEP0PTD160LF|00|A|101634300521|01.U01	1182
20161208110543430+-+01+-+1+-+2+-+299345+-+YEP0PTD160LF|00|A|101634300523|01+-+3+-++-+YEP0PTD160LF|00|A|101634300523|01.U01	1184
20161208110833760+-+01+-+1+-+2+-+299361+-+YEP0PTD160LF|00|A|101634300531|01+-+3+-++-+YEP0PTD160LF|00|A|101634300531|01.U01	1192
20161208110106066+-+01+-+1+-+1+-+299319+-+YEP0PTD160LF|00|A|101634300510|01+-+3+-++-+YEP0PTD160LF|00|A|101634300510|01.U01	1171
20161208102012775+-+01+-+1+-+1+-+299198+-+YEP0PTD160LF|00|A|101634300381|01+-+3+-++-+YEP0PTD160LF|00|A|101634300381|01.U01	1107
20161208101929661+-+01+-+1+-+1+-+299194+-+YEP0PTD160LF|00|A|101634300379|01+-+3+-++-+YEP0PTD160LF|00|A|101634300379|01.U01	1105
20161208104735502+-+01+-+1+-+2+-+299265+-+YEP0PTD160LF|00|A|101634300370|01+-+3+-++-+YEP0PTD160LF|00|A|101634300370|01.U01	1142
20161208102033514+-+01+-+1+-+2+-+299199+-+YEP0PTD160LF|00|A|101634300380|01+-+3+-++-+YEP0PTD160LF|00|A|101634300380|01.U01	1108
20161208105919313+-+01+-+1+-+2+-+299307+-+YEP0PTD160LF|00|A|101634300503|01+-+3+-++-+YEP0PTD160LF|00|A|101634300503|01.U01	1166
20161208111104680+-+01+-+1+-+1+-+299375+-+YEP0PTD160LF|00|A|101634300538|01+-+3+-++-+YEP0PTD160LF|00|A|101634300538|01.U01	1199
20161208102116114+-+01+-+1+-+2+-+299203+-+YEP0PTD160LF|00|A|101634300382|01+-+3+-++-+YEP0PTD160LF|00|A|101634300382|01.U01	1110
20161208105007715+-+01+-+1+-+1+-+299279+-+YEP0PTD160LF|00|A|101634300375|01+-+3+-++-+YEP0PTD160LF|00|A|101634300375|01.U01	1149
20161208103706029+-+01+-+1+-+2+-+299227+-+YEP0PTD160LF|00|A|101634300394|01+-+3+-++-+YEP0PTD160LF|00|A|101634300394|01.U01	1124
20161208110708546+-+01+-+1+-+2+-+299353+-+YEP0PTD160LF|00|A|101634300527|01+-+3+-++-+YEP0PTD160LF|00|A|101634300527|01.U01	1188
20161208105555964+-+01+-+1+-+2+-+299301+-+YEP0PTD160LF|00|A|101634300499|01+-+3+-++-+YEP0PTD160LF|00|A|101634300499|01.U01	1160
20161208104200977+-+01+-+1+-+1+-+299249+-+YEP0PTD160LF|00|A|101634300359|01+-+3+-++-+YEP0PTD160LF|00|A|101634300359|01.U01	1135
20161208110044367+-+01+-+1+-+2+-+299317+-+YEP0PTD160LF|00|A|101634300507|01+-+3+-++-+YEP0PTD160LF|00|A|101634300507|01.U01	1170
20161208104133133+-+01+-+1+-+2+-+299247+-+YEP0PTD160LF|00|A|101634300360|01+-+3+-++-+YEP0PTD160LF|00|A|101634300360|01.U01	1134
20161208110522490+-+01+-+1+-+1+-+299343+-+YEP0PTD160LF|00|A|101634300522|01+-+3+-++-+YEP0PTD160LF|00|A|101634300522|01.U01	1183
20161208105430752+-+01+-+1+-+2+-+299293+-+YEP0PTD160LF|00|A|101634300496|01+-+3+-++-+YEP0PTD160LF|00|A|101634300496|01.U01	1156
20161208110959612+-+01+-+1+-+2+-+299369+-+YEP0PTD160LF|00|A|101634300535|01+-+3+-++-+YEP0PTD160LF|00|A|101634300535|01.U01	1196
20161208102449290+-+01+-+1+-+2+-+299211+-+YEP0PTD160LF|00|A|101634300387|01+-+5+-++-+YEP0PTD160LF|00|A|101634300387|01.U01	1115
20161208110023499+-+01+-+1+-+1+-+299315+-+YEP0PTD160LF|00|A|101634300508|01+-+3+-++-+YEP0PTD160LF|00|A|101634300508|01.U01	1169
20161208105452483+-+01+-+1+-+1+-+299295+-+YEP0PTD160LF|00|A|101634300498|01+-+3+-++-+YEP0PTD160LF|00|A|101634300498|01.U01	1157
20161208103540205+-+01+-+1+-+2+-+299217+-+YEP0PTD160LF|00|A|101634300391|01+-+3+-++-+YEP0PTD160LF|00|A|101634300391|01.U01	1120
20161208102055222+-+01+-+1+-+1+-+299201+-+YEP0PTD160LF|00|A|101634300383|01+-+3+-++-+YEP0PTD160LF|00|A|101634300383|01.U01	1109
20161208105846743+-+01+-+1+-+1+-+299309+-+YEP0PTD160LF|00|A|101634300504|01+-+3+-++-+YEP0PTD160LF|00|A|101634300504|01.U01	1164
20161208103837139+-+01+-+1+-+1+-+299235+-+YEP0PTD160LF|00|A|101634300398|01+-+3+-++-+YEP0PTD160LF|00|A|101634300398|01.U01	1128
20161208105243700+-+01+-+1+-+1+-+299283+-+YEP0PTD160LF|00|A|101634300376|01+-+3+-++-+YEP0PTD160LF|00|A|101634300376|01.U01	1151
20161208104025711+-+01+-+1+-+2+-+299245+-+YEP0PTD160LF|00|A|101634300358|01+-+3+-++-+YEP0PTD160LF|00|A|101634300358|01.U01	1133
20161208110730110+-+01+-+1+-+1+-+299355+-+YEP0PTD160LF|00|A|101634300528|01+-+3+-++-+YEP0PTD160LF|00|A|101634300528|01.U01	1189
20161208105851227+-+01+-+1+-+2+-+299307+-+YEP0PTD160LF|00|A|101634300503|01+-+5+-++-+YEP0PTD160LF|00|A|101634300503|01.U01	1165
20161208102158998+-+01+-+1+-+2+-+299207+-+YEP0PTD160LF|00|A|101634300384|01+-+3+-++-+YEP0PTD160LF|00|A|101634300384|01.U01	1112
20161208103754389+-+01+-+1+-+1+-+299229+-+YEP0PTD160LF|00|A|101634300396|01+-+3+-++-+YEP0PTD160LF|00|A|101634300396|01.U01	1126
20161208110751049+-+01+-+1+-+2+-+299357+-+YEP0PTD160LF|00|A|101634300529|01+-+3+-++-+YEP0PTD160LF|00|A|101634300529|01.U01	1190
20161208110418183+-+01+-+1+-+2+-+299337+-+YEP0PTD160LF|00|A|101634300519|01+-+3+-++-+YEP0PTD160LF|00|A|101634300519|01.U01	1180
