FID	NAME	VALUE
19	FBStop	0
20	Fwait	6
20	JudgeStop	0
20	THMiss	0
20	TDispense	0
20	TRSErr	0
20	Pwait	0
20	SCStop	0
20	TPMiss	5
20	TRMiss	2
20	SCEStop	0
20	Rwait	105
20	BRcgStop	0
20	LotModule	74
20	TPriming	0
20	BNDRcgStop	0
20	McFwait	5
20	CDErr	0
20	Swait	0
20	TDMiss	0
20	TPickup	13327
20	Bwait	0
20	Trbl	0
20	CMErr	0
20	OthrStop	0
20	TMMiss	0
20	FBStop	0
20	TMount	13320
20	CPErr	0
20	JointPassWait	0
20	OtherLStop	57
20	TRSMiss	0
20	Module	74
20	MHRcgStop	0
20	LotBoard	74
20	CTErr	0
20	McRwait	40
20	CnvStop	0
20	CRErr	0
20	Cwait	0
20	BNDStop	0
20	Board	74
21	TDispense	0
21	TRSErr	0
21	THMiss	5
21	Pwait	0
21	SCStop	0
21	TPMiss	4
21	Fwait	7
21	JudgeStop	0
21	BNDRcgStop	0
21	McFwait	5
21	CDErr	0
21	BRcgStop	0
21	LotModule	75
21	TPriming	0
21	TPickup	13513
21	Swait	0
21	TDMiss	0
21	TRMiss	4
21	Rwait	90
21	SCEStop	0
21	TRSMiss	0
21	CPErr	0
21	JointPassWait	0
21	OtherLStop	63
21	TMMiss	0
21	OthrStop	0
21	Bwait	0
21	Trbl	0
21	CMErr	0
21	TMount	13500
21	FBStop	0
21	CRErr	0
21	Cwait	0
21	Board	75
21	BNDStop	0
21	Module	75
21	CnvStop	0
21	McRwait	40
21	MHRcgStop	0
21	LotBoard	75
21	CTErr	0
22	Rwait	105
22	SCEStop	0
22	TRMiss	2
22	TPickup	13507
22	Swait	0
22	TDMiss	0
22	McFwait	5
22	BNDRcgStop	0
22	CDErr	0
22	BRcgStop	0
22	LotModule	75
22	TPriming	0
22	JudgeStop	0
22	Fwait	6
22	TPMiss	5
22	THMiss	0
22	TDispense	0
22	TRSErr	0
22	Pwait	0
22	SCStop	0
22	McRwait	40
22	CnvStop	0
22	LotBoard	75
22	MHRcgStop	0
22	CTErr	0
22	Module	75
22	Cwait	0
22	BNDStop	0
22	Board	75
22	CRErr	0
22	TMount	13500
22	FBStop	0
22	TMMiss	0
22	OthrStop	0
22	Bwait	0
22	Trbl	0
22	CMErr	0
22	TRSMiss	0
22	JointPassWait	0
22	CPErr	0
22	OtherLStop	58
23	OtherLStop	64
23	CPErr	0
23	JointPassWait	0
23	TRSMiss	0
23	FBStop	0
23	TMount	13680
23	Trbl	0
23	CMErr	0
23	Bwait	0
23	TMMiss	0
23	OthrStop	0
23	BNDStop	0
23	Board	76
23	Cwait	0
23	CRErr	0
23	CTErr	0
23	LotBoard	76
23	MHRcgStop	0
23	McRwait	40
23	CnvStop	0
23	Module	76
23	TPMiss	4
23	SCStop	0
23	Pwait	0
23	TRSErr	0
23	TDispense	0
23	THMiss	5
23	JudgeStop	0
23	Fwait	7
23	TDMiss	0
23	Swait	0
23	TPickup	13693
23	LotModule	76
23	TPriming	0
23	BRcgStop	0
23	CDErr	0
23	BNDRcgStop	0
23	McFwait	5
23	SCEStop	0
23	Rwait	90
23	TRMiss	4
24	Board	76
24	BNDStop	0
24	Cwait	0
24	CRErr	0
24	McRwait	40
24	CnvStop	0
24	CTErr	0
24	MHRcgStop	0
24	LotBoard	76
24	Module	76
24	TRSMiss	0
24	OtherLStop	59
24	JointPassWait	0
24	CPErr	0
24	TMount	13680
24	FBStop	0
24	TMMiss	0
24	OthrStop	0
24	CMErr	0
24	Trbl	0
24	Bwait	0
24	TPickup	13687
24	TDMiss	0
24	Swait	0
24	CDErr	0
24	BNDRcgStop	0
24	McFwait	5
24	TPriming	0
24	LotModule	76
24	BRcgStop	0
24	Rwait	105
24	SCEStop	0
24	TRMiss	2
24	TPMiss	5
24	SCStop	0
24	Pwait	0
24	TRSErr	0
24	TDispense	0
24	THMiss	0
24	JudgeStop	0
24	Fwait	6
25	OtherLStop	65
25	JointPassWait	0
25	CPErr	0
25	TRSMiss	0
25	Trbl	0
25	CMErr	0
25	Bwait	0
25	TMMiss	0
25	OthrStop	0
25	FBStop	0
25	TMount	13860
25	CRErr	0
25	Board	77
25	BNDStop	0
25	Cwait	0
25	Module	77
25	CTErr	0
25	LotBoard	77
25	MHRcgStop	0
25	McRwait	40
25	CnvStop	0
25	SCStop	0
25	Pwait	0
25	TDispense	0
25	THMiss	5
25	TRSErr	0
25	TPMiss	4
25	Fwait	7
25	JudgeStop	0
25	TPriming	0
25	LotModule	77
25	BRcgStop	0
25	CDErr	0
25	McFwait	5
25	BNDRcgStop	0
25	TDMiss	0
25	Swait	0
25	TPickup	13873
25	TRMiss	4
25	SCEStop	0
25	Rwait	90
26	CnvStop	0
26	McRwait	40
26	CTErr	0
26	LotBoard	77
26	MHRcgStop	0
26	Module	77
26	Board	77
26	BNDStop	0
26	Cwait	0
26	CRErr	0
26	TMount	13860
26	FBStop	0
26	TMMiss	0
26	OthrStop	0
26	CMErr	0
26	Trbl	0
26	Bwait	0
26	TRSMiss	0
26	OtherLStop	60
26	JointPassWait	0
26	CPErr	0
26	Rwait	105
26	SCEStop	0
26	TRMiss	2
26	TPickup	13867
26	TDMiss	0
26	Swait	0
26	CDErr	0
26	BNDRcgStop	0
26	McFwait	5
26	TPriming	0
26	LotModule	77
26	BRcgStop	0
26	JudgeStop	0
26	Fwait	7
26	TPMiss	5
26	SCStop	0
26	Pwait	0
26	THMiss	0
26	TDispense	0
26	TRSErr	0
27	TRSMiss	0
27	OtherLStop	66
27	JointPassWait	0
27	CPErr	0
27	TMount	14040
27	FBStop	0
27	OthrStop	0
27	TMMiss	0
27	CMErr	0
27	Trbl	0
27	Bwait	0
27	BNDStop	0
27	Board	78
27	Cwait	0
27	CRErr	0
27	McRwait	40
27	CnvStop	0
27	CTErr	0
27	LotBoard	78
27	MHRcgStop	0
27	Module	78
27	TPMiss	4
27	Pwait	0
27	SCStop	0
27	TDispense	0
27	TRSErr	0
27	THMiss	5
27	JudgeStop	0
27	Fwait	8
27	TPickup	14053
27	TDMiss	0
27	Swait	0
27	CDErr	0
27	BNDRcgStop	0
27	McFwait	5
27	TPriming	0
27	LotModule	78
27	BRcgStop	0
27	Rwait	90
27	SCEStop	0
27	TRMiss	4
28	Fwait	7
28	JudgeStop	0
28	SCStop	0
28	Pwait	0
28	THMiss	0
28	TDispense	0
28	TRSErr	0
28	TPMiss	5
28	TRMiss	2
28	Rwait	105
28	SCEStop	0
28	CDErr	0
28	McFwait	5
28	BNDRcgStop	0
28	TPriming	0
28	LotModule	78
28	BRcgStop	0
28	TPickup	14047
28	TDMiss	0
28	Swait	0
28	OthrStop	0
28	TMMiss	0
28	Trbl	0
28	CMErr	0
28	Bwait	0
28	TMount	14040
28	FBStop	0
28	TRSMiss	0
28	OtherLStop	61
28	JointPassWait	0
28	CPErr	0
28	Module	78
28	McRwait	40
28	CnvStop	0
28	CTErr	0
28	LotBoard	78
28	MHRcgStop	0
28	CRErr	0
28	Board	78
28	BNDStop	0
28	Cwait	0
29	TPickup	14233
29	TDMiss	0
29	Swait	0
29	CDErr	0
29	BNDRcgStop	0
29	McFwait	5
29	TPriming	0
29	LotModule	79
29	BRcgStop	0
29	Rwait	90
29	SCEStop	0
29	TRMiss	4
29	TPMiss	4
29	Pwait	0
29	SCStop	0
29	TRSErr	0
29	TDispense	0
29	THMiss	5
29	JudgeStop	0
29	Fwait	9
29	BNDStop	0
29	Board	79
29	Cwait	0
29	CRErr	0
29	McRwait	40
29	CnvStop	0
29	CTErr	0
29	LotBoard	79
29	MHRcgStop	0
29	Module	79
29	TRSMiss	0
29	OtherLStop	67
29	CPErr	0
29	JointPassWait	0
29	TMount	14220
29	FBStop	0
29	OthrStop	0
29	TMMiss	0
29	Trbl	0
29	CMErr	0
29	Bwait	0
30	TPickup	14227
30	Swait	0
30	TDMiss	0
30	BNDRcgStop	0
30	McFwait	5
30	CDErr	0
30	BRcgStop	0
30	TPriming	0
30	LotModule	79
30	Rwait	105
30	SCEStop	0
30	TRMiss	2
30	TPMiss	5
30	TDispense	0
30	TRSErr	0
30	THMiss	0
30	SCStop	0
30	Pwait	0
