CMS2-A2 2016/01/22 10:35:47 0 0 1
CMS2-A2 2016/01/22 10:36:41 0 0 2
CMS2-A2 2016/01/22 10:37:32 0 0 1
CMS2-A2 2016/01/22 10:37:46 0 1 1
CMS2-A2 2016/01/22 10:38:45 0 1 1
CMS2-A2 2016/01/22 10:38:50 0 0 2
CMS2-A2 2016/01/22 10:39:35 0 1 2
CMS2-A2 2016/01/22 10:39:46 0 0 1
CMS2-A2 2016/01/22 10:40:24 0 1 1
CMS2-A2 2016/01/22 10:40:50 0 0 2
CMS2-A2 2016/01/22 10:41:14 0 1 2
CMS2-A2 2016/01/22 10:41:43 0 0 1
CMS2-A2 2016/01/22 10:42:04 0 1 1
CMS2-A2 2016/01/22 10:42:38 0 0 2
CMS2-A2 2016/01/22 10:42:55 0 1 2
CMS2-A2 2016/01/22 10:43:29 0 0 1
CMS2-A2 2016/01/22 10:43:54 0 1 1
CMS2-A2 2016/01/22 10:44:25 0 0 2
CMS2-A2 2016/01/22 10:44:45 0 1 2
CMS2-A2 2016/01/22 10:45:17 0 0 1
CMS2-A2 2016/01/22 10:45:35 0 1 1
CMS2-A2 2016/01/22 10:46:11 0 0 2
CMS2-A2 2016/01/22 10:46:25 0 1 2
CMS2-A2 2016/01/22 10:47:03 0 0 1
CMS2-A2 2016/01/22 10:47:15 0 1 1
CMS2-A2 2016/01/22 10:48:06 0 1 2
CMS2-A2 2016/01/22 10:48:08 0 0 2
CMS2-A2 2016/01/22 10:48:56 0 1 1
CMS2-A2 2016/01/22 10:49:00 0 0 1
CMS2-A2 2016/01/22 10:49:46 0 1 2
CMS2-A2 2016/01/22 10:49:54 0 0 2
CMS2-A2 2016/01/22 10:50:46 0 1 1
CMS2-A2 2016/01/22 10:50:46 0 0 1
CMS2-A2 2016/01/22 10:51:37 0 1 2
CMS2-A2 2016/01/22 10:51:42 0 0 2
CMS2-A2 2016/01/22 10:52:27 0 1 1
CMS2-A2 2016/01/22 10:52:34 0 0 1
CMS2-A2 2016/01/22 10:53:18 0 1 2
CMS2-A2 2016/01/22 10:53:29 0 0 2
CMS2-A2 2016/01/22 10:54:06 0 1 1
CMS2-A2 2016/01/22 10:54:21 0 0 1
CMS2-A2 2016/01/22 10:54:57 0 1 2
CMS2-A2 2016/01/22 10:55:16 0 0 2
CMS2-A2 2016/01/22 10:55:46 0 1 1
CMS2-A2 2016/01/22 10:56:08 0 0 1
CMS2-A2 2016/01/22 10:56:37 0 1 2
CMS2-A2 2016/01/22 10:57:03 0 0 2
CMS2-A2 2016/01/22 10:57:26 0 1 1
CMS2-A2 2016/01/22 10:57:56 0 0 1
CMS2-A2 2016/01/22 10:58:16 0 1 2
CMS2-A2 2016/01/22 13:40:32 0 0 4
CMS2-A2 2016/01/22 13:41:11 0 1 4
CMS2-A2 2016/01/22 13:41:43 0 0 5
CMS2-A2 2016/01/22 13:42:19 0 0 5
CMS2-A2 2016/01/22 13:45:20 0 1 5
CMS2-A2 2016/01/22 13:47:08 0 1 1
CMS2-A2 2016/01/22 13:47:10 0 0 1
CMS2-A2 2016/01/22 13:47:51 0 1 1
CMS2-A2 2016/01/22 13:47:56 0 0 2
CMS2-A2 2016/01/22 13:48:34 0 0 1
CMS2-A2 2016/01/22 13:48:36 0 1 2
CMS2-A2 2016/01/22 13:49:11 0 0 2
CMS2-A2 2016/01/22 13:49:13 0 1 1
